,IMDB,Metacritic,Rotten Tomatoes,Rank,Worldwide Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
1146,7.1,63,0.66,1132.0,143049560,0,5073,700,916,1705,0,18,27,34,0,5
1147,7.1,30,0.23,1525.0,102226631,0,1981,1509,3432,1210,0,63,27,92,5,7
1148,6.2,39,0.42,1849.0,82150183,0,1049,4030,2382,1406,0,63,27,0,0,1
1149,5.5,45,0.41,965.0,165890634,0,1641,5573,4147,288,0,63,27,0,0,1
1150,5.9,42,0.29,1572.0,98983590,1,2164,3890,4760,1549,0,63,27,0,0,1
1151,4.9,48,0.42,664.0,227200000,0,834,1633,3752,1105,0,63,27,57,0,1
1152,5.8,37,0.41,1386.0,114576403,0,5046,3346,4338,1482,0,10,27,0,0,12
1153,7.6,52,0.59,2766.0,47902566,0,4142,5045,2183,1659,0,63,27,0,4,7
1154,6.8,52,0.62,2436.0,57490024,0,1540,5261,3662,107,0,63,27,47,4,7
1155,6.5,45,0.34,1148.0,141205169,0,3153,3442,3154,1176,0,63,27,47,7,0
1156,5.6,28,0.11,4067.0,26703184,0,4671,1921,2084,1380,0,63,27,32,0,1
1157,4.6,33,0.13,3553.0,33118854,0,3664,36,2119,1508,0,18,27,0,4,8
1158,7.3,62,0.73,3439.0,34806726,0,621,4556,908,1740,0,63,27,43,0,1
1159,6.6,76,0.8,1623.0,96148711,0,2683,4560,401,893,0,63,27,0,7,15
1160,6.6,76,0.8,7430.0,7716923,0,2683,4560,401,893,0,63,27,0,7,15
1161,6.0,38,0.25,2694.0,49928680,0,3246,2911,2823,533,0,63,27,0,4,7
1162,6.4,48,0.53,2535.0,54344321,0,46,5920,4686,686,0,63,27,92,4,7
1163,5.9,51,0.38,1467.0,105299638,0,4743,515,356,1642,0,63,27,32,0,1
1164,7.4,82,0.83,1783.0,86301599,1,4826,4814,2294,495,0,62,27,47,7,15
1165,6.6,40,0.21,2434.0,57520063,0,5977,1149,49,1161,0,63,27,32,5,7
1166,5.2,34,0.19,2399.0,58757178,0,3235,5150,1511,72,0,62,27,48,0,1
1167,6.7,46,0.2,1129.0,144529078,0,3536,5835,843,1514,0,63,27,96,7,12
1168,6.5,71,0.79,1616.0,96666486,0,4808,1118,745,1742,0,63,27,78,15,20
1169,7.0,53,0.46,3662.0,31670620,0,406,43,5153,253,0,63,27,0,7,14
1170,6.5,47,0.37,1686.0,92256918,0,3246,2029,2941,644,0,63,27,32,7,12
1171,6.2,62,0.73,1827.0,83109359,0,4126,3482,3330,1175,0,63,27,17,1,4
1172,4.7,34,0.06,1181.0,137047376,0,3950,4417,1796,880,0,63,27,0,4,5
1173,5.6,49,0.33,2722.0,49238525,0,3101,5304,8,181,0,63,27,34,5,7
1174,5.8,45,0.34,761.0,205727307,0,5974,2697,2872,1329,0,63,27,0,4,7
1175,7.4,65,0.63,4012.0,27342246,0,754,2660,2607,972,0,63,27,0,4,0
1176,5.8,41,0.43,1402.0,112798051,0,3965,5203,3455,699,0,63,27,0,12,20
1177,5.4,29,0.14,3239.0,38159905,0,3664,1039,5242,436,0,63,27,0,4,9
1178,6.8,52,0.36,1383.0,114830111,0,3301,5259,1101,32,0,63,27,0,7,9
1179,6.6,59,0.73,1243.0,128745578,0,1812,1159,3328,979,0,63,27,0,4,8
1180,6.1,49,0.48,817.0,191932158,0,3950,470,2015,1467,765,63,27,0,2,1
1181,7.4,41,0.41,3214.0,38500726,0,4671,833,5950,1736,0,18,27,78,0,5
1182,7.4,41,0.41,6788.0,9729088,0,4671,833,5950,1736,0,18,27,78,0,5
1183,6.2,48,0.28,981.0,163876815,0,5795,5405,333,348,0,63,27,0,5,12
1184,6.5,69,0.86,5977.0,12930343,0,1597,4394,2148,682,0,10,27,0,4,12
1185,6.3,68,0.79,1131.0,143985708,0,3153,5543,2908,548,0,63,27,0,4,8
1186,7.0,47,0.25,3021.0,42064105,0,1961,115,5189,1403,0,63,27,32,4,7
1187,7.0,52,0.66,6437.0,10951153,0,5253,1063,3198,307,0,63,27,0,7,13
1188,6.8,56,0.43,2113.0,69792704,1,2838,5705,4451,1197,0,63,27,0,0,5
1189,6.8,65,0.64,2215.0,65669001,0,5545,3180,1277,1308,0,63,27,0,4,7
1190,7.2,67,0.69,3421.0,35077571,0,4556,66,2614,1740,0,63,27,40,1,4
1191,6.2,44,0.29,1119.0,146590987,0,1641,3801,3495,75,0,63,27,0,4,8
1192,5.8,46,0.29,1252.0,127768790,0,556,3825,4255,163,1306,63,27,92,4,17
1193,5.3,25,0.07,2093.0,70187088,0,5096,3827,2948,948,0,63,27,0,4,17
1194,4.0,27,0.09,1027.0,158973607,0,1681,5723,5712,189,0,63,27,0,4,17
1195,6.3,45,0.36,5849.0,13636339,0,225,5269,4000,796,0,63,27,0,4,7
1196,6.9,59,0.57,2508.0,55307857,0,2835,1874,1318,681,0,63,27,78,5,7
1197,5.9,27,0.14,579.0,253555383,0,5758,2992,3950,1729,0,63,27,0,1,4
1198,5.8,47,0.23,2933.0,43980363,0,6054,6106,307,955,0,63,27,0,4,19
1199,6.2,32,0.16,2588.0,52649951,0,1540,636,1162,596,0,63,27,0,5,15
1200,6.6,0,0.45,4807.0,20052958,0,6139,2588,1690,495,0,10,27,48,7,15
1201,6.5,58,0.53,5116.0,17831558,0,5267,1421,2215,576,0,63,27,0,1,8
1202,7.5,68,0.8,2571.0,53191101,0,4114,4756,253,863,0,63,27,0,7,15
1203,6.2,35,0.15,1949.0,77220596,0,3412,4678,832,43,0,63,27,0,12,15
1204,6.0,30,0.29,6649.0,10157534,0,4862,1575,1616,1014,0,63,27,0,0,1
1205,5.8,20,0.13,1347.0,118209778,0,5795,1191,5321,363,0,63,27,0,5,12
1206,6.2,63,0.65,2921.0,44270131,0,242,165,244,1507,0,63,27,35,4,7
1207,6.0,37,0.4,1667.0,93394462,0,1785,4425,5606,988,1015,63,27,0,0,1
1208,4.8,30,0.14,3186.0,39006188,0,2457,1978,1258,513,0,63,27,32,0,1
1209,7.0,60,0.65,3966.0,27882226,0,1586,2164,5302,742,0,63,27,6,0,5
1210,5.6,38,0.3,5192.0,17306648,0,2905,78,467,1371,0,63,27,0,0,5
1211,5.2,30,0.28,840.0,187384627,0,680,5380,4449,385,0,63,27,0,12,20
1212,5.8,39,0.27,5518.0,15297318,0,2740,5989,2472,1193,0,63,27,0,4,0
1213,5.3,32,0.13,5334.0,16382538,0,2223,4662,2407,253,0,10,27,0,4,17
1214,5.5,51,0.6,1510.0,102836002,0,2728,2457,3366,1261,0,63,27,0,12,15
1215,5.6,47,0.44,4094.0,26341896,1,834,2507,1936,1385,0,63,27,0,7,9
1216,5.8,49,0.4,2557.0,53508858,0,1288,5263,4463,1411,0,62,27,47,7,14
1217,6.1,39,0.22,1432.0,108996113,0,1641,2769,3195,907,718,54,27,92,2,1
1218,6.9,68,0.84,4967.0,18889972,0,5274,5376,1694,447,0,63,27,0,7,19
1219,6.3,45,0.22,4733.0,20601987,0,2169,5765,1993,1534,0,63,27,0,7,13
1220,4.7,33,0.12,6406.0,11022696,0,3095,2957,4080,779,0,63,27,0,0,7
1221,4.6,35,0.13,768.0,204774690,0,1254,3198,348,474,0,63,27,0,2,1
1222,5.6,56,0.59,3181.0,39126427,0,788,1683,1997,1710,0,63,27,0,9,12
1223,5.4,49,0.37,3151.0,39549758,0,5357,1256,2823,1549,0,63,27,0,2,1
1224,7.3,54,0.51,836.0,187861183,0,556,3463,3017,128,0,63,27,92,1,4
1225,5.7,32,0.07,5340.0,16340767,0,3637,2014,240,1438,0,63,27,0,7,20
1226,6.2,42,0.42,8952.0,4385959,0,4872,2226,4461,1248,0,2,27,0,4,7
1227,6.7,53,0.59,5261.0,16875968,0,2297,3814,3046,1630,0,62,27,0,4,17
1228,6.7,72,0.83,9843.0,3090593,0,4168,3899,4273,1029,0,63,27,0,4,7
1229,7.2,75,0.94,6198.0,11869063,0,4636,263,681,1685,0,63,27,0,4,7
1230,6.9,75,0.9,8394.0,5438911,0,1756,1077,707,1526,0,63,27,0,7,15
1231,5.4,58,0.49,9139.0,4065020,0,5042,1708,4295,820,0,63,27,0,7,20
1232,7.3,76,0.88,8833.0,4581937,0,4487,4562,1205,1376,0,62,27,0,4,7
1233,6.1,48,0.66,5522.0,15275793,0,2513,3910,5066,1032,0,14,27,6,0,1
1234,7.3,81,0.91,8179.0,5922292,0,3284,4158,3416,57,0,37,27,0,7,0
1235,7.2,55,0.63,6149.0,12023606,0,4142,1795,972,326,0,62,27,0,0,5
1236,6.5,25,0.16,7369.0,7880568,0,2618,4858,5983,604,0,17,27,17,0,5
1237,7.4,72,0.79,9028.0,4243996,0,3084,4495,3761,1372,0,63,27,0,0,5
1238,6.3,49,0.37,6789.0,9725060,0,2222,314,4804,492,1773,63,27,32,4,7
1239,7.6,86,0.88,4714.0,20741000,1,2272,1010,4735,975,0,63,27,0,3,5
1240,4.7,45,0.39,9586.0,3438804,0,1383,4451,913,1604,0,63,27,0,4,17
1241,6.8,0,0.14,8997.0,4301000,0,5248,227,5932,53,44,63,27,0,4,0
1242,6.4,0,0.66,5272.0,16800000,0,4457,1459,1752,1084,0,63,27,0,4,17
1243,5.7,41,0.2,5040.0,18376443,0,438,5241,2846,353,0,63,27,92,0,5
1244,8.4,0,0.0,9560.0,3485383,0,3458,4697,2597,1779,0,63,27,0,5,7
1245,6.5,58,0.82,4027.0,27107960,0,5233,4105,4061,1169,0,62,27,0,0,1
1246,8.0,83,0.95,3137.0,39964516,0,6105,1537,4199,1765,0,63,27,0,4,7
1247,6.2,68,0.66,1014.0,160000000,0,5332,3448,4061,648,0,62,27,32,0,1
1248,5.2,0,0.25,5763.0,14049540,0,4759,587,4031,1230,0,63,27,0,4,17
1249,6.7,67,0.77,4529.0,22200789,0,3296,1261,3506,1211,0,63,27,0,0,1
1250,6.7,56,0.79,1769.0,87000000,0,6093,3604,1444,1008,0,63,27,50,0,1
1251,6.4,35,0.44,3260.0,37800000,0,1786,5020,302,806,0,63,27,0,7,17
1252,7.2,64,0.77,3550.0,33200000,0,3394,5317,3385,1000,0,63,27,0,0,5
1253,6.6,62,0.87,411.0,328203506,0,4642,3658,2959,1305,0,2,27,0,1,4
1254,6.6,50,0.58,3095.0,40697761,0,213,5547,1910,809,0,63,27,0,4,8
1255,7.1,55,0.81,5013.0,18553948,0,1833,3976,3561,633,0,63,27,0,7,17
1256,6.3,63,0.75,677.0,222700000,0,4989,3996,3843,795,0,63,27,0,1,4
1257,7.6,76,0.87,1929.0,78041829,0,3619,4783,4913,399,0,63,27,0,4,5
1258,6.9,50,0.41,2904.0,44726644,0,1786,3412,3722,279,0,63,27,0,0,22
1259,6.5,0,0.72,7423.0,7735790,0,3001,259,5609,878,0,63,27,0,4,14
1260,6.3,46,0.27,2521.0,54768418,0,3399,1317,2002,1570,0,63,27,0,0,12
1261,7.7,64,0.74,1873.0,81204830,0,3278,3976,3980,883,0,63,27,0,7,0
1262,6.2,39,0.34,276.0,410899039,0,3385,6044,2011,1157,0,63,27,0,7,13
1263,6.7,40,0.59,423.0,319700000,0,4090,1317,2850,1380,0,63,27,0,0,5
1264,7.3,68,0.8,2961.0,43440294,1,1208,700,5833,1445,0,63,27,0,7,0
1265,6.9,0,0.87,3036.0,41833324,0,1580,1661,3380,453,0,63,27,0,1,4
1266,6.6,0,0.57,1204.0,133448689,0,979,3696,5932,767,0,63,27,0,0,4
1267,5.6,0,0.28,1357.0,117270765,0,6014,3985,2825,1211,0,63,27,32,4,8
1268,7.6,89,0.92,3117.0,40168957,3,2279,2218,5235,705,0,38,27,14,7,13
1269,4.9,38,0.22,351.0,358500000,0,2928,1757,4989,187,0,63,27,0,4,8
1270,7.3,66,0.88,1022.0,159387195,0,1509,2031,3993,1705,0,63,27,0,0,7
1271,7.5,82,0.9,2703.0,49800000,1,4457,1742,3158,1166,0,17,27,78,7,17
1272,5.8,0,0.56,1866.0,81347948,0,6044,322,3710,499,0,63,27,0,4,7
1273,7.0,72,0.79,866.0,181760553,0,5096,2031,4396,1177,0,63,27,0,4,0
1274,6.7,0,0.92,3883.0,28921264,0,5445,4938,2553,627,0,62,27,0,2,1
1275,7.2,75,0.96,558.0,261249383,1,5037,3890,6101,1302,0,62,27,0,4,7
1276,6.4,36,0.23,1023.0,159356941,0,793,4946,5439,1119,0,63,27,78,0,5
1277,6.3,50,0.73,472.0,298923419,0,3153,1519,834,1248,0,63,27,32,4,7
1278,6.3,50,0.73,8270.0,5724682,0,3153,1519,834,1248,0,63,27,32,4,7
1279,5.2,34,0.18,1754.0,87949859,0,4178,2950,3953,1053,0,63,27,0,0,12
1280,7.0,85,0.93,1941.0,77562568,0,2053,2712,2803,1604,0,63,27,0,5,7
1281,6.6,72,0.93,1074.0,152457863,0,6105,1254,364,476,1658,63,27,0,2,1
1282,5.4,48,0.46,2660.0,50692188,0,2720,695,3262,1482,0,63,27,0,4,12
1283,6.5,61,0.53,3115.0,40283321,0,3065,1135,3534,1447,0,63,27,0,12,18
1284,7.5,71,0.85,2702.0,49805462,0,5793,4883,6077,544,0,63,27,0,4,7
1285,6.5,19,0.22,1621.0,96398826,0,4457,2835,2496,806,0,18,27,0,15,20
1286,7.2,65,0.62,4296.0,24419219,0,2662,5770,2823,1072,0,63,27,0,5,7
1287,6.7,45,0.28,1086.0,151463090,0,1509,327,4788,1342,0,63,27,0,5,7
1288,5.8,54,0.59,974.0,165048228,0,5738,5217,5253,1371,0,63,27,92,0,1
1289,7.1,46,0.54,1001.0,161626121,0,4090,2148,3859,184,0,63,27,0,0,5
1290,7.0,36,0.29,6210.0,11810854,0,1199,436,2155,909,0,63,27,0,15,18
1291,6.8,72,0.7,1287.0,124304264,1,4764,4897,1490,856,0,63,27,34,5,17
1292,6.8,72,0.7,5771.0,14000000,1,4764,4897,1490,856,0,63,27,34,5,17
1293,7.1,82,0.94,1447.0,107752036,0,2053,3919,2327,381,0,63,27,6,0,1
1294,4.9,38,0.17,685.0,221229335,0,6063,3394,3359,119,0,63,27,0,0,4
1295,7.0,63,0.66,3900.0,28773637,0,2111,5972,4417,129,0,63,27,78,5,7
1296,7.0,88,0.97,661.0,227793915,0,4746,3780,4090,1315,1218,62,27,0,2,1
1297,5.3,38,0.22,2414.0,58270391,0,46,4590,2218,1598,0,63,27,0,4,9
1298,6.4,49,0.37,2396.0,58855732,0,4556,2031,1978,859,0,63,27,82,0,7
1299,6.3,29,0.26,3697.0,31222395,0,4116,4882,4506,759,0,63,27,0,4,9
1300,7.1,69,0.85,2946.0,43766463,1,634,5681,1984,1037,0,63,27,0,7,17
1301,6.7,27,0.15,2209.0,65754228,0,3301,982,2601,1252,0,63,27,0,7,17
1302,5.6,53,0.38,1642.0,95092667,0,3101,5379,4684,1134,0,63,27,0,4,17
1303,5.5,28,0.15,2144.0,68349884,0,1974,3160,5128,1581,0,63,27,47,12,0
1304,5.2,45,0.39,982.0,163838217,0,2712,4826,4388,1738,0,63,27,32,4,7
1305,7.3,78,0.8,4282.0,24591031,0,46,2584,1593,1283,0,63,27,0,4,7
1306,6.2,42,0.17,7758.0,6916869,0,982,1195,5589,1026,0,63,27,0,0,5
1307,6.1,42,0.42,790.0,199043309,0,5259,2300,192,1038,0,63,27,0,4,17
1308,5.5,48,0.4,2005.0,74132631,0,1104,4857,1716,882,0,63,27,0,0,1
1309,6.2,38,0.48,1720.0,90396664,0,180,3,4184,385,0,63,27,0,12,20
1310,6.2,51,0.33,987.0,163126676,0,5166,5669,554,1311,0,62,27,32,0,1
1311,6.1,36,0.11,2943.0,43797731,0,5972,3517,5780,491,0,63,27,92,0,5
1312,6.8,48,0.37,586.0,250397798,0,2835,2744,2611,0,1455,63,27,45,2,1
1313,5.8,38,0.14,1143.0,141484812,0,2185,5044,968,1096,0,63,27,0,12,15
1314,5.8,43,0.25,1305.0,122071435,0,369,3165,2236,533,0,63,27,35,4,8
1315,6.6,46,0.46,1687.0,92111551,0,3001,2993,3859,366,0,63,27,0,7,15
1316,6.1,55,0.62,938.0,170200225,0,556,4556,5464,1673,0,63,27,51,4,5
1317,5.7,0,0.36,2670.0,50458356,0,3432,5548,5911,347,0,63,27,0,4,7
1318,7.1,44,0.44,5486.0,15452978,0,66,3306,3454,854,0,18,27,0,7,9
1319,6.4,33,0.24,5304.0,16566235,0,1718,1144,6056,1371,0,37,27,0,5,12
1320,6.7,47,0.55,1549.0,100687083,0,4883,3913,1598,1081,0,63,27,92,4,7
1321,6.9,41,0.26,9107.0,4117883,0,1884,5199,3243,1037,0,63,27,0,7,15
1322,7.0,49,0.52,5015.0,18535575,0,5073,2712,4343,996,0,18,27,0,7,8
1323,5.4,51,0.51,4443.0,22978953,0,1808,2820,5269,465,0,63,27,0,4,8
1324,5.6,25,0.11,2235.0,65063726,0,5023,1425,3022,408,0,63,27,92,4,19
1325,7.2,0,0.58,2983.0,42799060,0,3105,1516,482,679,0,63,27,0,3,7
1326,5.6,50,0.33,867.0,181674817,0,3105,3482,2402,1763,0,63,27,92,0,1
1327,5.5,58,0.69,2321.0,62020814,0,5253,3160,4397,385,0,63,27,0,0,1
1328,6.5,76,0.78,1051.0,155708695,2,2535,598,1681,138,0,63,27,0,7,13
1329,7.1,53,0.48,2954.0,43545364,0,4030,4020,401,1105,0,63,27,0,7,19
1330,6.5,33,0.24,3573.0,32968648,0,2222,2768,5705,784,0,63,27,48,5,7
1331,5.3,38,0.22,3039.0,41780026,0,1256,1106,2062,1422,0,63,27,57,4,5
1332,6.1,23,0.15,7541.0,7371706,0,5539,5990,5064,1524,0,63,27,92,0,5
1333,6.2,34,0.19,4729.0,20614661,0,5200,243,1609,696,0,63,27,0,12,15
1334,6.8,36,0.21,5255.0,16907831,0,3375,1993,3330,696,0,63,27,0,0,5
1335,6.5,45,0.27,5995.0,12885574,0,1122,5850,5946,986,0,63,27,0,7,17
1336,5.1,32,0.12,3280.0,37466538,0,1226,4129,423,1091,0,63,27,0,0,12
1337,5.5,46,0.44,3524.0,33606409,0,3543,5113,2232,464,0,63,27,89,5,12
1338,7.2,65,0.73,4285.0,24489150,0,5845,982,2609,1274,0,63,27,0,5,7
1339,7.0,73,0.87,8350.0,5555018,0,3084,2664,4021,1515,0,63,27,0,5,7
1340,6.4,56,0.52,641.0,234981342,0,5166,5561,3647,1582,0,62,27,32,4,8
1341,6.3,50,0.42,1691.0,91943956,0,920,8,19,1516,0,63,27,0,4,7
1342,5.9,29,0.08,1861.0,81461343,0,5259,3157,5434,1113,0,63,27,0,7,9
1343,6.8,55,0.47,4044.0,26939925,0,2460,4883,4114,549,0,63,27,6,7,20
1344,5.9,36,0.18,1193.0,135759694,0,5795,1191,5321,348,0,63,27,0,5,12
1345,7.0,54,0.57,8464.0,5295909,0,412,5044,2286,888,0,63,27,0,4,7
1346,2.7,9,0.02,1806.0,84646831,0,5340,869,3342,711,3,63,27,0,4,0
1347,6.8,64,0.76,3964.0,27911453,0,5055,2733,5783,457,0,63,27,5,5,7
1348,4.7,57,0.64,521.0,274392880,0,6141,5942,468,954,0,63,27,0,4,7
1349,6.4,35,0.37,6148.0,12031443,0,3316,2569,1319,1421,0,62,27,0,3,4
1350,6.0,40,0.37,3715.0,31013349,0,2913,4353,5092,1701,0,63,27,0,2,4
1351,5.9,34,0.14,3440.0,34787111,0,1277,3246,120,633,0,63,27,0,4,17
1352,6.0,53,0.57,3032.0,41924774,0,2700,5548,2631,826,0,63,27,0,12,20
1353,6.0,36,0.18,1922.0,78481410,0,5042,94,0,883,0,63,27,92,5,7
1354,5.9,44,0.48,4451.0,22910563,0,3052,2686,3538,229,0,63,27,59,12,0
1355,7.3,57,0.59,3135.0,39994347,0,1237,4788,2708,580,0,63,27,0,7,0
1356,6.1,53,0.57,1717.0,90482317,0,4015,1639,1813,1497,1450,62,27,0,2,1
1357,6.2,61,0.62,6457.0,10849158,0,2585,4289,3463,1171,0,63,27,0,4,5
1358,6.6,40,0.29,4173.0,25533818,0,2537,1602,953,1401,0,63,27,0,12,0
1359,6.5,66,0.8,3040.0,41771168,0,3994,3742,1678,1604,0,63,27,34,3,4
1360,5.8,54,0.5,4023.0,27148898,0,5361,4858,4211,787,0,63,27,0,4,5
1361,4.9,25,0.19,2007.0,73964713,0,2330,598,180,1596,0,63,27,0,7,17
1362,5.2,39,0.32,848.0,185904750,0,3392,3305,2639,1584,0,63,27,0,0,4
1363,6.3,53,0.5,3051.0,41636243,0,982,1961,5210,354,0,29,27,0,2,0
1364,5.9,43,0.38,3142.0,39753957,0,2897,3103,1030,1287,0,63,27,92,0,1
1365,7.3,83,0.9,2783.0,47417251,2,2662,2502,349,1513,0,63,27,92,7,13
1366,4.8,27,0.12,1887.0,80480566,0,2300,5277,4374,1038,0,63,27,103,4,7
1367,5.4,19,0.05,1641.0,95104304,0,2992,5096,3330,1729,0,63,27,103,4,8
1368,5.5,27,0.12,2810.0,46752858,0,2432,243,3796,187,0,63,20,78,0,4
1369,5.0,36,0.18,1403.0,112610386,0,1641,464,5528,1135,0,63,27,0,4,8
1370,3.4,18,0.04,1864.0,81424988,0,2689,3998,1551,711,3,63,27,34,4,0
1371,6.3,45,0.28,7142.0,8514325,0,1604,3242,2045,1552,0,38,27,0,0,9
1372,4.4,22,0.05,1843.0,82332450,0,3950,716,2777,880,0,63,27,0,0,4
1373,5.4,50,0.36,6477.0,10763183,0,84,5743,1445,796,0,63,27,0,4,7
1374,7.2,74,0.91,2683.0,50145607,0,2908,2796,809,1571,428,63,27,0,2,1
1375,5.3,49,0.42,5298.0,16610760,0,1756,48,1832,256,997,17,27,0,7,12
1376,7.0,42,0.33,3413.0,35185884,0,3339,137,3386,38,0,63,27,0,7,0
1377,6.4,42,0.35,8261.0,5745503,0,3814,5992,4549,327,0,63,27,0,7,0
1378,7.1,82,0.92,7757.0,6916951,0,4291,5367,761,693,0,63,27,0,4,7
1379,6.4,53,0.51,8559.0,5059856,0,5042,4632,3162,1287,0,63,27,0,7,0
1380,5.2,0,0.47,5480.0,15471969,0,4926,6110,1012,976,0,2,27,0,0,1
1381,7.5,74,0.9,14.0,1272469910,2,3458,2329,3041,251,746,63,27,65,2,1
1382,7.5,74,0.9,2744.0,48533065,2,3458,2329,3041,251,746,63,27,65,2,1
1383,6.6,50,0.54,6032.0,12646519,0,3306,5241,2161,1095,0,63,27,0,7,17
1384,7.4,64,0.83,6196.0,11882191,0,3953,1786,1461,470,0,54,27,92,1,4
1385,7.3,83,0.95,7275.0,8078683,0,2494,803,4668,376,0,2,27,0,5,7
1386,6.2,52,0.36,8077.0,6111194,0,1158,3306,1429,1758,0,63,27,0,5,7
1387,6.1,53,0.54,9447.0,3617277,0,901,3246,2768,1155,0,62,27,0,5,7
1388,6.3,51,0.46,3485.0,34247816,0,2026,4683,398,1765,0,63,27,47,4,7
1389,4.5,41,0.2,249.0,443483213,0,6153,1379,2603,135,0,63,27,32,2,4
1390,6.2,0,0.5,6462.0,10834406,1,5747,1521,1284,1213,0,62,27,0,7,15
1391,5.9,43,0.21,8896.0,4484936,0,470,370,3853,372,0,63,27,0,4,7
1392,6.7,47,0.56,3665.0,31635150,0,1785,1745,5780,1027,0,63,27,0,4,7
1393,6.2,0,0.56,4135.0,25936616,0,5214,1787,2101,1068,0,17,27,32,4,0
1394,7.7,74,0.85,1429.0,109253745,0,2532,2641,2533,1565,0,62,27,0,7,13
1395,6.8,44,0.69,3535.0,33447612,0,2024,5253,6135,1371,0,63,27,0,0,5
1396,7.9,91,0.9,4122.0,26004026,0,1313,4551,5176,1555,0,63,27,47,4,7
1397,7.6,62,0.86,1332.0,119295584,1,2151,3572,1434,1380,0,62,27,54,12,0
1398,7.6,62,0.86,2740.0,48570885,1,2151,3572,1434,1380,0,62,27,54,12,0
1399,6.9,68,0.86,1797.0,85300000,0,621,2200,6026,653,0,63,27,78,4,21
1400,7.0,0,0.57,3053.0,41590893,0,991,5841,5585,1021,1693,63,27,92,4,13
1401,7.2,66,0.73,3100.0,40577001,0,2799,3275,1939,772,515,63,27,0,1,8
1402,6.2,40,0.3,1426.0,109492484,0,1262,3904,6107,155,0,10,27,0,4,0
1403,4.9,44,0.24,2372.0,59950623,0,1102,4971,2434,1387,0,62,27,47,0,4
1404,6.2,71,0.9,2300.0,62599495,0,5823,1336,1866,1477,0,63,27,94,4,9
1405,7.2,51,0.75,6610.0,10297601,0,2913,1414,3422,1511,0,63,27,0,4,17
1406,6.9,0,0.59,3564.0,33000000,0,5638,5949,1100,1149,0,63,27,0,0,4
1407,7.3,61,0.92,3064.0,41410568,0,1147,4197,892,294,0,63,27,0,22,0
1408,6.9,64,0.83,5012.0,18564613,0,2868,4658,1140,1363,0,63,27,0,1,8
1409,6.9,67,0.78,421.0,320100000,0,4153,2115,363,9,0,63,27,0,7,20
1410,7.4,68,0.91,4460.0,22847000,0,4457,2279,5890,802,488,63,27,0,4,5
1411,6.6,58,0.67,2924.0,44196684,0,912,1045,145,1683,0,63,27,0,12,20
1412,7.4,66,0.71,1854.0,81972846,0,3138,4583,1976,426,0,63,27,0,2,1
1413,6.6,38,0.5,1512.0,102798119,0,1241,1955,1492,1094,0,63,27,0,12,20
1414,6.6,38,0.5,2437.0,57469179,0,1241,1955,1492,1094,0,63,27,0,12,20
1415,5.8,36,0.39,833.0,188715611,0,5625,4935,3840,1316,0,63,27,78,0,1
1416,7.0,51,0.61,2185.0,66758538,0,2900,2642,1985,843,0,63,27,0,4,0
1417,7.5,62,0.71,4128.0,25965144,0,5770,1758,1313,9,0,63,27,0,7,12
1418,6.4,0,0.63,5809.0,13812230,0,500,1023,1328,618,0,63,27,0,1,7
1419,6.9,72,0.87,683.0,221300000,0,2204,746,4850,19,0,63,27,0,15,20
1420,5.2,55,0.29,1321.0,119946358,0,5625,5644,814,830,0,63,27,47,7,19
1421,5.1,27,0.23,4842.0,19850380,0,3199,4699,2746,659,0,62,27,0,12,20
1422,6.6,0,0.73,4170.0,25554348,0,5995,5866,6108,133,0,63,27,0,12,20
1423,4.0,0,0.21,4701.0,20844907,0,670,2950,1504,81,1460,62,27,0,1,4
1424,6.9,60,0.77,1054.0,155056263,0,3602,1615,4854,890,0,63,27,34,1,4
1425,6.3,44,0.36,1180.0,137298489,0,438,1888,442,856,0,63,27,0,0,1
1426,3.9,0,0.18,1565.0,99423000,0,2647,4850,4302,1599,0,29,27,48,0,1
1427,6.7,0,0.29,5139.0,17671310,0,1387,3094,1153,1598,0,63,27,0,4,7
1428,6.4,49,0.57,5014.0,18552460,0,5392,2031,5189,1503,0,29,27,92,0,17
1429,7.2,66,0.61,7354.0,7918562,0,4826,322,3181,940,0,63,27,0,0,5
1430,6.7,67,0.8,864.0,182057016,0,5259,627,4728,890,0,63,27,0,4,7
1431,6.3,0,0.57,2495.0,55669466,0,5095,1890,4415,64,0,63,27,32,7,9
1432,6.2,51,0.41,4721.0,20694623,0,3919,4883,6085,677,0,63,27,0,7,20
1433,6.9,71,0.93,3458.0,34557416,0,5817,3689,2998,1682,0,63,27,0,4,7
1434,4.7,37,0.4,1183.0,136998907,0,2712,2327,3028,1025,0,63,27,0,0,1
1435,4.2,0,0.16,7587.0,7246735,0,2185,3949,2323,1454,0,63,27,47,4,0
1436,3.7,11,0.03,2632.0,51327406,0,5093,5645,2517,867,0,63,27,0,0,1
1437,6.2,59,0.72,3857.0,29235353,0,4305,3678,2561,378,0,63,27,0,4,0
1438,6.2,50,0.3,943.0,169400000,0,5931,1742,4816,1342,0,63,27,78,0,1
1439,6.7,0,0.54,791.0,198750909,0,4457,4076,277,170,0,63,27,0,7,9
1440,7.4,75,0.71,1744.0,88547209,2,5793,982,1484,996,0,63,27,0,7,17
1441,6.3,54,0.38,736.0,211700000,0,5332,920,5989,882,0,63,27,0,0,5
