,Unnamed: 0,Box Office,IMDB,Metacritic,Released,Rotten Tomatoes,Rank,Worldwide Box Office,Domestic Box Office,International Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
224,224,80055499,6.1,35,39492,0.15,678,222640812,80172128,142468684,0,2222,2532,4804,441,0,63,27,47,0,1
225,225,148055047,8.1,72,39822,0.8,520,274543085,148095302,126447783,0,1147,1081,537,294,0,18,27,41,7,0
226,226,134518390,6.7,61,39612,0.67,546,265573859,134806913,130766946,0,1708,3689,5771,1022,0,63,27,72,0,1
227,227,0,7.0,0,39666,0.64,1518,102404019,87341380,15062639,0,5361,2493,1322,360,0,63,27,17,0,4
228,228,5665302,7.3,53,39752,0.6,3971,27794339,5700626,22093713,0,2084,5835,5723,604,0,62,27,78,0,5
229,229,67300000,6.8,61,39759,0.77,1653,94500826,67300955,27199871,0,5347,4661,1099,394,0,18,27,0,4,0
230,230,100468793,6.9,51,39654,0.55,1245,128468793,100468793,28000000,0,6054,2897,3975,5,0,63,27,92,4,0
231,231,134294280,6.7,64,39626,0.71,386,342416460,134508551,207907909,0,2509,4343,327,1664,0,63,27,0,0,5
232,232,134294280,6.7,64,39626,0.71,5820,13753723,349637,13404086,0,2509,4343,327,1664,0,63,27,0,0,5
233,233,115646235,7.9,81,40039,0.9,728,212453431,115646235,96807196,0,5385,2594,4391,1200,0,52,27,66,0,18
234,234,301920409,7.6,78,40009,0.83,52,935213767,302089278,633124489,0,1296,4161,1348,398,0,62,27,0,1,8
235,235,73343413,7.4,34,40102,0.26,1222,131159781,73357727,57802054,0,2535,2084,1169,491,0,63,27,0,5,7
236,236,125286889,6.6,49,39954,0.33,333,365491792,125322469,240169323,0,1049,5241,4341,1105,0,63,27,47,0,1
237,237,402076689,6.0,35,39988,0.19,72,836519699,402111870,434407829,0,5426,4080,3098,1118,0,63,27,92,0,1
238,238,107453620,7.6,56,39878,0.64,843,186976250,107509799,79466451,0,3825,639,4021,1776,0,63,27,0,0,7
239,239,208711166,7.6,57,40172,0.7,205,498438212,209028679,289409533,0,5044,3133,4808,604,0,63,27,32,0,1
240,240,77213489,6.8,47,40340,0.48,892,177241171,77222099,100019072,0,3638,704,2769,790,0,63,27,92,0,1
241,241,319323000,6.5,53,40242,0.51,35,1025491110,334191110,691300000,2,3001,4122,2251,1654,0,63,27,0,1,8
242,242,106952327,8.0,79,40529,0.85,404,331266710,106954678,224312032,1,4378,4289,5977,346,0,63,27,32,7,20
243,243,94800000,6.9,53,40193,0.47,1031,158750817,94835059,63915758,0,1509,2014,4289,29,52,63,27,0,0,1
244,244,163100000,5.8,39,40270,0.27,209,493214888,163214888,330000000,0,5241,3638,4826,1022,0,63,27,0,0,1
245,245,163100000,5.8,39,40270,0.27,2918,44400000,30000000,14400000,0,5241,3638,4826,1022,0,63,27,0,0,1
246,246,100448498,6.5,51,40487,0.4,735,211739043,100539043,111200000,0,5044,6144,4255,1673,0,63,27,92,1,4
247,247,102981571,6.5,45,40403,0.42,537,268268174,103068524,165199650,0,5625,2618,2781,1622,0,63,27,92,0,1
248,248,60923325,6.4,65,40333,0.72,1697,91455875,61153526,30302349,0,5188,5155,5910,1208,0,63,27,0,1,4
249,249,119219978,6.7,64,40396,0.78,931,170936470,119219978,51716492,0,6054,1515,3919,5,0,63,27,103,0,4
250,250,105219735,6.7,53,40312,0.43,418,322459006,105487148,216971858,0,5189,908,4061,1403,0,63,27,32,0,1
251,251,105219735,6.7,53,40312,0.43,1805,84747441,30824628,53922813,0,5189,908,4061,1403,0,63,27,32,0,1
252,252,105219735,6.7,53,40312,0.43,3635,32056467,32056467,0,0,5189,908,4061,1403,0,63,27,32,0,1
253,253,118311368,6.4,65,40382,0.63,488,290650494,118311368,172339126,0,327,3642,1007,1342,0,63,27,78,0,15
254,254,92173235,7.6,74,40438,0.93,1072,152566881,92186262,60380619,0,542,4874,3021,124,0,63,27,0,5,7
255,255,100292856,5.7,47,40718,0.45,708,215448997,100292856,115156141,0,834,3753,2616,666,0,63,27,0,4,17
256,256,191450875,6.2,57,40718,0.38,168,560155383,191450875,368704508,0,3527,4556,4142,848,171,63,27,48,2,1
257,257,37000000,6.3,39,40760,0.25,1973,75997067,37243418,38753649,0,5206,2585,3618,356,0,63,27,103,4,9
258,258,116600000,5.5,39,40711,0.26,691,219535492,116601172,102934320,0,5206,656,4735,1086,0,63,27,0,0,1
259,259,254400000,6.5,44,40689,0.33,157,586464305,254464305,332000000,0,704,1664,6144,1673,0,63,27,99,4,15
260,260,116900000,6.9,57,40732,0.69,729,212417601,117538559,94879042,0,2585,5568,3403,1532,0,63,27,0,4,5
261,261,37371385,7.0,57,40620,0.71,1543,101162106,37412945,63749161,0,4121,5449,4434,592,0,63,27,50,1,4
262,262,143613651,6.9,63,40648,0.72,215,487519809,143619809,343900000,0,3223,2599,5465,225,0,63,27,72,2,1
263,263,175300000,7.6,68,40760,0.82,225,470986200,176760185,294226015,0,319,3231,5717,1490,0,63,27,85,0,7
264,264,38176892,6.2,52,40648,0.59,1628,95989590,38180928,57808662,0,3751,5115,5420,1742,0,63,27,0,12,15
265,265,54696902,7.5,74,40634,0.92,1156,140428499,54712227,85716272,0,2460,4255,5950,450,0,63,27,0,0,7
266,266,36381716,6.1,33,40627,0.23,1730,89758389,36392502,53365887,0,1791,14,2686,1776,0,63,27,34,0,9
267,267,35005118,7.7,72,40816,0.93,3068,41334735,35016118,6318617,0,3084,5361,353,900,0,63,27,0,4,7
268,268,75638743,6.6,70,40795,0.84,1177,137551594,75658097,61893497,0,2169,5751,3114,1604,0,63,27,57,0,7
269,269,78500000,7.3,84,40886,0.89,905,175507800,82624961,92882839,1,2053,5367,237,41,0,63,27,0,4,7
270,270,40962534,7.1,67,40823,0.84,1935,77735925,40962534,36773391,0,5199,2053,4756,562,0,63,27,0,7,20
271,271,83488546,6.0,46,40858,0.37,738,211562435,83504017,128058418,0,2255,4265,5515,1631,0,63,27,35,0,7
272,272,85463309,7.1,56,40823,0.6,551,263880341,85463309,178417032,0,2301,1238,1879,1538,0,63,27,103,0,7
273,273,186830669,7.5,48,40893,0.6,183,535663443,186848418,348815025,0,5044,3133,4494,604,0,63,27,32,0,1
274,274,20200000,7.1,85,40914,0.83,1863,81452811,24149393,57303418,0,3917,2941,6174,1692,0,17,27,78,7,15
275,275,72700000,7.1,58,40900,0.65,1340,118729073,75624550,43104523,0,3994,5304,5735,217,0,63,27,92,4,7
276,276,37300000,5.9,42,41082,0.35,1178,137489730,37519139,99970591,0,566,1573,401,1664,0,63,27,0,0,9
277,277,25863915,5.1,30,41201,0.12,3400,35426759,25888412,9538347,0,5911,1695,4020,1407,0,63,27,34,0,5
278,278,5800000,7.2,45,41208,0.33,7201,8300821,6002756,2298065,0,2084,3055,1742,1116,311,63,27,0,3,7
279,279,18100000,5.0,0,41054,0.18,3000,42411721,18119640,24292081,0,2341,1555,4525,172,0,63,27,103,12,15
280,280,60800000,7.1,69,40942,0.85,1292,123681790,64575175,59106615,0,1278,143,4127,916,0,63,27,0,7,18
281,281,6842058,6.1,0,41243,0.38,7033,8890094,6810754,2079340,0,3108,1806,1097,1047,0,63,27,0,0,12
282,282,66489425,6.5,51,40921,0.51,1582,98406855,66528000,31878855,0,5083,827,2608,108,0,63,27,92,0,5
283,283,57700000,6.4,58,41045,0.57,876,180148897,59650222,120498675,0,5214,5301,5100,992,0,63,27,39,4,0
284,284,51533608,6.8,64,40935,0.79,1871,81249176,51580136,29669040,0,3638,1935,1519,790,0,63,27,92,0,1
285,285,18934858,5.8,67,40928,0.8,3341,36374700,18942396,17432304,0,2099,4126,947,1604,0,24,27,92,0,7
286,286,31600000,5.6,31,41173,0.11,2928,44103982,31611916,12492066,0,2710,4060,1742,1080,0,10,27,0,7,12
287,287,161317423,6.6,49,41103,0.38,60,879765137,161321843,718443294,0,494,3123,1080,1588,1178,63,27,0,2,1
288,288,14291570,6.1,48,41012,0.37,3509,33943049,14326865,19616184,0,2164,3813,5986,689,1595,17,27,0,0,1
289,289,216366733,6.8,60,41068,0.79,99,746921271,216391482,530529789,0,556,1043,1422,476,1686,63,27,92,2,1
290,290,51853450,6.6,47,41136,0.35,2511,55249159,51853450,3395709,0,2706,2857,822,1308,0,63,27,0,4,7
291,291,55994557,7.0,72,41138,0.88,1441,108119662,56003051,52116611,0,3452,5903,353,252,1497,63,27,0,2,1
292,292,20275446,6.5,66,41145,0.74,3682,31393201,20275446,11117755,0,3084,1281,5339,366,0,63,27,57,0,5
293,293,16000000,6.4,44,41026,0.22,3743,30601801,16008272,14593529,0,2913,3764,185,690,0,63,27,0,5,15
294,294,42345531,5.4,39,41166,0.3,619,240647629,42345531,198302098,0,4295,5440,4257,1285,0,18,27,3,0,12
295,295,126149655,6.8,52,40949,0.53,745,208542162,126181630,82360532,0,1509,5206,5950,329,0,52,27,1,0,1
296,296,17255675,5.6,53,40963,0.59,4320,24159934,17288155,6871779,0,4661,2697,3197,394,0,63,27,0,4,17
297,297,34100000,5.7,36,41117,0.17,2174,67130045,34353000,32777045,0,556,5974,3030,14,0,63,27,0,0,4
298,298,83640426,5.7,37,40998,0.26,456,305270083,83670083,221600000,0,5241,3638,4826,901,0,54,27,0,0,1
299,299,12000000,6.4,54,41292,0.61,2749,48330757,12050299,36280458,0,440,438,5792,730,0,63,27,0,0,20
300,300,2786828,7.1,84,41831,0.95,1749,88069880,4563029,83506851,0,1021,3215,1663,906,0,53,27,51,0,7
301,301,1700000,6.8,58,41334,0.69,6146,12034913,1703125,10331788,0,4122,4463,1355,235,0,62,27,32,7,20
302,302,260300000,7.3,65,41446,0.79,101,743588329,268488329,475100000,0,640,2928,5543,324,0,63,27,0,2,1
303,303,0,7.4,85,28080,0.93,1841,82409520,35266619,47142901,0,5457,4768,257,181,0,63,27,0,12,0
304,304,0,7.4,85,28080,0.93,4144,25878153,25878153,0,0,5457,4768,257,181,0,63,27,0,12,0
305,305,368049635,7.4,62,41458,0.74,41,975216835,368065385,607151450,0,5545,3463,561,1343,261,63,27,103,2,1
306,306,76820043,6.3,61,41626,0.74,924,172185754,127352707,44833047,0,6054,5545,4661,5,0,63,27,0,4,0
307,307,73103784,6.4,52,41453,0.51,762,205440387,73103784,132336603,0,947,2535,3814,1472,0,63,27,0,0,7
308,308,35512027,6.4,49,41523,0.57,1650,94763758,42025135,52738623,0,5972,3066,4006,393,0,10,27,0,0,1
309,309,637778,8.4,74,37946,0.8,8025,6239723,707391,5532332,0,4300,2783,2313,235,0,53,51,0,0,7
310,310,637778,8.4,74,37946,0.8,9641,3343567,2193658,1149909,0,4300,2783,2313,235,0,53,51,0,0,7
311,311,289773,5.5,43,41158,0.2,5098,17967746,289773,17677973,0,4457,3105,1319,1550,0,63,27,94,0,5
312,312,12784397,7.3,86,41095,0.87,4419,23265132,12795746,10469386,0,4794,1643,3624,130,0,63,27,0,1,7
313,313,665094,6.1,56,41052,0.44,6901,9313302,720828,8592474,0,5236,1993,3462,1733,0,17,27,32,1,7
314,314,692640,5.8,45,41199,0.45,9529,3522153,677200,2844953,0,6141,4030,4463,1001,0,63,27,0,5,7
315,315,0,5.9,52,41157,0.46,7808,6770790,0,6770790,0,2769,2836,5526,1251,0,63,27,0,5,7
316,316,0,6.8,55,35825,0.37,2505,55406438,26333044,29073394,2,1861,2169,2189,46,0,63,27,32,7,17
317,317,175088,6.5,53,40858,0.62,7165,8415112,8415112,0,0,4874,1575,2339,1217,0,62,27,32,12,20
318,318,175088,6.5,53,40858,0.62,7755,6924321,95933,6828388,0,4874,1575,2339,1217,0,62,27,32,12,20
319,319,2971782,7.2,72,40921,0.79,4758,20412841,4002293,16410548,0,4158,3754,3858,1589,0,62,27,0,7,0
320,320,46377022,7.3,62,41054,0.79,1197,134639780,46383639,88256141,0,3136,5835,4608,853,0,62,27,40,4,7
321,321,4785434,7.9,67,40004,0.9,6501,10676073,5010163,5665910,0,5237,3403,1576,450,0,62,27,92,7,15
322,322,15700000,7.6,94,40025,0.97,2697,49894223,17017811,32876412,6,2741,401,748,940,0,63,27,6,7,20
323,323,23844220,8.5,80,37036,0.92,3145,39723096,25544867,14178229,0,2164,893,2849,286,0,63,27,0,15,20
324,324,0,8.1,88,37190,0.87,7492,7510877,1480006,6030871,0,2460,2283,3814,1385,0,63,27,0,7,18
325,325,1971135,7.1,65,38149,0.64,9378,3729806,1971135,1758671,0,5087,5583,3012,773,0,63,27,32,4,7
326,326,0,8.5,62,36119,0.83,7830,6719864,6719864,0,0,1708,1700,595,1700,0,63,27,0,5,7
327,327,0,8.2,83,35286,0.9,2052,71558971,16501785,55057186,0,1884,1885,3054,338,0,62,27,0,7,0
328,328,0,8.3,79,33849,0.91,10062,2832029,2832029,0,0,2218,5771,4189,1352,0,63,27,0,5,7
329,329,0,7.7,78,34375,0.91,7342,7950889,7950889,0,0,2605,2872,4295,1388,0,63,27,0,4,0
330,330,0,8.4,63,29385,0.86,2903,44728227,44017374,710853,0,2421,5414,1320,1559,0,62,27,0,7,12
331,331,101160529,5.8,68,41726,0.76,360,352831065,101200044,251631021,0,5189,2701,4863,346,0,63,27,0,0,1
332,332,270592504,8.1,76,41852,0.91,91,770867516,333172112,437695404,0,1041,6171,1342,682,0,63,27,0,0,1
333,333,163911409,5.8,31,41859,0.22,218,485004754,191204754,293800000,0,4080,6051,6075,901,0,63,27,48,0,1
334,334,163911409,5.8,31,41859,0.22,781,202000000,135265915,66734085,0,4080,6051,6075,901,0,63,27,48,0,1
335,335,34742878,6.1,35,41866,0.32,741,209461378,39322544,170138834,0,5625,2618,2204,1260,0,63,27,76,0,1
336,336,10880926,6.5,39,41341,0.38,4874,19599974,10895295,8704679,0,1158,4494,5705,1222,0,63,27,32,0,5
337,337,11064709,6.5,46,41873,0.42,3098,40650842,13757804,26893038,0,4265,2768,3095,513,1447,63,27,0,5,20
338,338,81159365,6.8,48,39535,0.35,1016,159846429,81159365,78687064,0,2805,3403,3242,1438,0,63,27,0,5,7
339,339,17609982,6.2,42,41299,0.41,2743,48543388,17616641,30926747,0,2618,2712,4146,1634,0,63,27,0,0,5
340,340,44400000,6.3,42,41432,0.35,1662,93672764,44672764,49000000,0,5974,4556,5155,1538,0,63,27,97,4,0
341,341,107515297,6.7,52,41418,0.65,554,262794441,107518682,155275759,0,653,494,208,269,0,63,27,0,2,1
342,342,0,8.0,87,27565,0.97,226,470700000,260000000,210700000,3,5172,5078,4938,1605,0,63,27,0,1,7
343,343,0,6.8,43,27383,0.44,1599,97600000,21000000,76600000,0,5117,1094,768,603,0,62,27,99,0,1
344,344,0,8.3,94,27798,0.98,3933,28316211,28262574,53637,0,1528,1930,5961,1090,0,63,27,92,5,7
345,345,0,8.4,84,31611,0.99,856,183316455,85160248,98156207,2,5442,890,4134,671,0,63,27,0,0,1
346,346,0,8.1,92,31814,0.88,1175,137978395,137963328,15067,4,5809,3310,6066,1242,0,63,27,106,7,21
347,347,0,8.1,75,31742,0.91,2601,52287414,52287414,0,0,6048,5014,1183,1415,0,63,27,0,1,7
348,348,0,7.8,45,31940,0.8,1586,98267558,59735548,38532010,0,438,855,1781,856,0,63,27,92,0,1
349,349,0,7.8,57,32834,0.64,401,332000000,118450002,213549998,0,4175,1095,3561,1457,0,63,27,0,1,4
350,350,0,8.1,79,32668,0.84,622,239500000,95860116,143639884,1,5096,5077,1861,1327,0,63,27,54,4,7
351,351,0,8.2,65,32652,0.88,224,474171806,197171806,277000000,1,2204,5332,1489,1605,0,63,27,34,0,1
352,352,0,8.0,65,32493,0.89,273,412800000,172825435,239974565,4,1639,5815,5932,118,0,63,27,47,7,0
353,353,0,7.5,63,33193,0.65,222,476684675,285761243,190923432,0,3788,2850,1298,253,0,63,27,0,4,8
354,354,0,8.2,85,33823,0.96,1024,159157447,101157447,58000000,4,1147,2031,4343,294,0,63,27,0,7,22
355,355,0,7.6,57,34019,0.72,4618,21502976,11502976,10000000,0,785,1783,3844,1503,0,63,27,0,4,12
356,356,0,7.8,0,34066,0.57,3610,32416586,32416586,0,0,445,5822,4283,377,0,63,27,0,4,7
357,357,0,7.6,71,34467,0.81,2664,50638075,50638075,0,0,710,5099,1849,40,0,63,27,0,0,7
358,358,0,8.1,85,35160,0.93,2634,51204567,24567751,26636816,2,6077,5543,4737,802,488,63,27,0,5,7
359,359,0,7.4,58,35223,0.66,392,336069511,134069511,202000000,0,5332,4457,1663,1118,0,63,27,0,0,1
360,360,0,7.9,85,35734,0.93,2972,43111725,26410771,16700954,0,3760,813,3162,1283,0,63,27,0,7,0
361,361,0,7.7,52,35559,0.71,549,263898761,63570862,200327899,0,793,2014,2318,1024,0,17,27,94,0,1
362,362,0,8.3,90,35692,0.99,1269,126204977,64604977,61600000,2,3403,5189,2164,311,0,63,27,0,5,7
363,363,0,6.9,70,35510,0.81,462,302710615,181410615,121300000,0,2793,4039,3192,1689,0,63,27,0,4,9
364,364,0,6.5,0,35573,0.59,144,618638999,229086679,389552320,0,2669,3162,4706,1605,0,63,27,92,0,1
365,365,0,7.3,71,35613,0.92,155,587790539,250690539,337100000,1,5845,6063,3655,119,0,63,27,92,1,4
366,366,0,7.7,41,35937,0.5,5835,13711903,10680275,3031628,0,3001,560,5793,1642,0,63,27,0,1,4
367,367,0,6.7,58,36154,0.45,1017,159745279,91137662,68607617,0,3153,5606,1663,253,0,63,27,0,4,7
368,368,0,8.0,77,36532,0.83,2747,48446802,22450975,25995827,0,4582,2038,3900,1283,0,63,27,34,7,0
369,369,31716715,7.9,90,36791,0.89,2787,47371191,32522352,14848839,1,639,1920,3246,217,0,63,27,32,1,4
370,370,45150731,7.8,69,36924,0.77,1979,75763814,45506619,30257195,0,2053,2993,5759,802,488,62,27,0,1,4
371,371,142542950,6.8,58,37064,0.53,758,206512310,144512310,62000000,0,4671,5972,4257,1407,0,63,27,92,0,5
372,372,0,5.9,42,37090,0.5,332,365900000,181166115,184733885,0,5235,6077,5920,795,0,63,27,92,0,1
373,373,183349128,7.8,74,37232,0.82,243,450728529,183417150,267311379,0,2053,926,4644,1604,0,63,27,47,5,20
374,374,0,5.3,29,37076,0.15,1150,141189101,71277420,69911681,0,418,3892,4921,943,0,63,27,0,4,0
375,375,266982666,7.9,84,37029,0.88,211,491812794,267655011,224157783,1,4279,1681,834,58,1719,63,27,0,2,1
376,376,0,7.7,69,37169,0.72,1479,104505362,76261036,28244326,1,1509,1861,5317,89,0,63,27,78,5,7
377,377,116638030,7.1,77,37568,0.75,604,245768384,116724075,129044309,1,1800,3418,4086,311,0,63,27,0,7,13
378,378,121500000,7.9,68,37421,0.83,715,214357371,121468960,92888411,0,3994,1942,1016,441,0,63,27,32,0,15
379,379,261835892,7.4,63,37575,0.82,62,879225135,262233381,616991754,0,1296,5187,1813,253,0,62,27,0,1,8
380,380,132000000,7.6,80,37428,0.91,350,358824714,132024714,226800000,0,5815,4061,5548,1605,0,63,27,94,0,5
381,381,44566004,7.8,89,37897,0.95,1360,117085297,44585453,72499844,1,5304,621,89,1553,0,63,27,48,7,0
382,382,74608545,7.1,54,37673,0.6,1777,86765463,75155000,11610463,0,3769,6054,5974,1673,0,63,27,0,4,0
383,383,138507634,5.9,46,37980,0.24,825,190212113,138614544,51597569,0,5558,689,4769,1538,0,63,27,0,4,8
384,384,139076032,6.7,47,37930,0.36,262,427300260,139270910,288029350,0,3959,5657,2254,988,1015,63,27,32,0,18
385,385,88800000,8.0,84,37909,0.88,1041,156822020,90135191,66686829,2,5344,5770,3375,294,0,63,27,0,5,7
386,386,0,5.5,49,37918,0.35,1053,155200000,110000082,45199918,0,4569,2724,3933,399,0,63,27,0,4,0
387,387,176049130,7.8,73,38191,0.81,442,311001124,176087450,134913674,0,3994,1942,745,1272,0,63,27,78,0,15
388,388,57200000,7.7,30,38009,0.33,1634,95638592,57924679,37713913,0,470,4108,264,473,655,63,27,0,7,18
389,389,100003492,7.5,71,38205,0.86,699,217670152,100170152,117500000,0,5815,2535,2451,1136,0,63,27,92,5,7
390,390,0,7.1,0,38184,0.59,372,348629585,144801023,203828562,0,6063,759,111,40,0,63,27,0,0,5
391,391,100422786,8.1,86,38380,0.91,648,231928227,100492203,131436024,4,1147,2272,4343,294,0,63,27,46,7,19
392,392,373377893,7.3,83,38168,0.93,83,795110670,373524485,421586185,1,5793,3442,2493,1503,0,63,27,78,0,1
393,393,0,6.1,0,38114,0.35,469,300150546,120150546,180000000,0,2301,3240,4976,1577,0,63,27,54,0,1
394,394,193136719,6.9,57,38499,0.54,170,556559566,193595521,362964045,0,556,1043,1422,476,1686,63,27,72,2,1
395,395,43504854,6.5,66,38504,0.77,3054,41560117,39053061,2507056,0,242,165,244,948,0,63,27,35,4,7
396,396,206100000,6.6,72,38548,0.82,223,475825484,206459076,269366408,0,3001,1961,1399,1654,0,63,27,0,1,4
397,397,80206743,5.1,33,38569,0.14,1422,109848461,80270227,29578234,0,3004,5347,186,719,0,63,27,0,1,4
398,398,154485963,5.7,40,38541,0.27,399,333132750,154696080,178436670,0,2344,2768,1021,1662,0,63,27,0,0,1
399,399,154485963,5.7,40,38541,0.27,954,167849187,56117548,111731639,0,2344,2768,1021,1662,0,63,27,0,0,1
400,400,35800000,6.9,50,38555,0.4,988,163018913,35818913,127200000,0,1884,5304,1565,1118,0,63,27,0,0,18
401,401,35800000,6.9,50,38555,0.4,5447,15716828,15716828,0,0,1884,5304,1565,1118,0,63,27,0,0,18
402,402,25335935,7.9,74,38625,0.83,3112,40319440,25514517,14804923,0,4394,2105,111,919,0,63,27,57,0,1
403,403,25335935,7.9,74,38625,0.83,6313,11367029,8547045,2819984,0,4394,2105,111,919,0,63,27,57,0,1
404,404,234141872,6.5,73,38532,0.75,150,606836535,234280354,372556181,0,5815,1237,4309,1605,0,63,27,0,1,18
405,405,62500000,6.0,45,38884,0.38,1036,157794205,62615510,95178695,0,3739,1249,5899,931,0,63,27,48,0,5
406,406,88439515,7.6,76,38800,0.86,849,185798265,88634237,97164028,0,1509,1149,2838,1555,0,63,27,2,5,7
407,407,423032628,7.3,53,38905,0.53,29,1066215812,423315812,642900000,1,3001,4546,3306,586,0,63,27,102,0,1
408,408,90672025,5.1,40,38821,0.36,884,178710620,90710620,88000000,0,348,4886,1199,399,0,63,27,48,4,0
409,409,46982632,6.6,31,38828,0.3,1652,94704227,46982632,47721595,0,4817,5330,3552,277,0,10,27,0,12,0
410,410,57300000,8.0,64,39059,0.63,927,171377916,57377916,114000000,0,3608,1565,2701,462,0,63,27,60,1,7
411,411,291980108,7.5,71,39274,0.77,49,943076457,292137260,650939197,0,1296,2214,2591,398,0,62,27,0,1,8
412,412,0,6.3,0,39407,0.35,1567,99135571,39687694,59447877,0,5780,1628,4513,1767,0,17,27,78,0,5
413,413,23618786,7.9,81,39192,0.91,1856,81742618,23618786,58123832,0,5449,3946,622,458,0,62,27,0,0,4
414,414,25495768,7.2,58,39407,0.72,2449,57189408,25593755,31595653,0,5738,3842,3552,511,0,63,27,0,12,18
415,415,309404152,7.1,50,39227,0.44,44,963420425,309420425,654000000,0,3001,2045,4546,586,0,63,27,0,0,1
416,416,336530303,6.2,59,39206,0.63,56,894860230,336530303,558329927,0,5793,3442,2493,1503,0,63,27,32,0,1
417,417,33000000,7.7,78,39143,0.9,1829,83080084,33080084,50000000,0,2460,3913,394,358,0,63,27,0,5,7
418,418,227946274,6.4,49,39631,0.41,139,624234272,227946274,396287998,0,6063,982,2585,1298,0,63,27,48,0,7
419,419,215395021,7.6,73,39605,0.87,136,631910531,215434591,416475940,0,2406,1639,327,1070,874,63,27,0,2,0
420,420,69951824,7.6,36,39801,0.26,961,166617328,69951824,96665504,0,6063,5153,6106,531,0,63,27,92,7,17
421,421,133375846,6.7,48,39948,0.37,212,490875846,133375846,357500000,0,5823,1884,491,1477,0,63,27,47,15,20
422,422,79948113,6.2,41,39892,0.33,845,186450317,79957634,106492683,0,4457,944,5155,40,0,63,27,0,0,7
423,423,109176215,5.5,23,40095,0.11,922,172450423,109205660,63244763,0,5974,2585,1892,1299,0,63,27,103,4,0
424,424,43982842,6.7,42,40193,0.32,1647,94894448,44114232,50780216,0,3919,4814,5606,1313,0,63,27,0,7,9
425,425,0,7.2,60,30855,0.88,363,351774938,176591618,175183320,0,4828,4584,1742,830,0,63,27,48,0,7
426,426,0,7.2,60,30855,0.88,1707,90815558,90815558,0,0,4828,4584,1742,830,0,63,27,48,0,7
427,427,76418654,6.3,46,40352,0.52,564,258751370,76423035,182328335,0,5815,834,4735,687,0,63,27,34,0,1
428,428,131564731,4.1,20,40360,0.05,422,319713881,131772187,187941694,0,4486,1522,4454,1031,0,63,27,0,0,1
429,429,148244405,7.3,63,40487,0.72,420,321887208,148415853,173471355,0,6054,700,5787,1686,0,63,27,0,2,0
430,430,52000688,6.4,51,40368,0.65,1257,127234389,52000688,75233701,0,66,5867,183,1226,0,63,27,92,0,1
431,431,238319043,6.3,58,40319,0.58,97,756244673,238736787,517507886,0,4279,1681,834,1175,0,63,27,0,2,1
432,432,81557479,6.8,69,40494,0.86,967,165720921,81562942,84157979,0,1509,1039,5153,1705,0,63,27,0,0,20
433,433,10706786,5.4,44,40599,0.47,3082,41042583,10721033,30321550,0,4457,240,6075,1261,0,63,27,0,0,9
434,434,98000000,5.8,39,40557,0.44,656,229155503,98780042,130375461,0,5361,2630,834,1156,0,63,27,57,0,4
435,435,40200000,6.8,65,40641,0.71,2225,65343694,40259119,25084575,0,5267,1821,5960,801,0,63,27,32,0,7
436,436,53700000,6.9,52,40634,0.66,1560,99870886,54009150,45861736,0,4616,5155,5906,696,0,63,27,0,12,15
437,437,165230261,7.2,67,40689,0.81,123,664837547,165249063,499588484,0,2406,327,1639,747,0,63,27,0,2,0
438,438,37200000,5.5,29,40613,0.1,1693,91678442,37662162,54016280,0,233,2014,636,232,0,63,27,0,9,12
439,439,63677735,6.9,56,40592,0.55,1190,136123083,63686397,72436686,0,3638,1538,2572,717,0,62,27,34,0,15
440,440,63677735,6.9,56,40592,0.55,9633,3355048,26403,3328645,0,3638,1538,2572,717,0,62,27,34,0,15
441,441,21600000,5.5,31,40641,0.28,4114,26121638,21596445,4525193,0,1322,2493,4849,360,0,63,27,0,1,4
